Date,Price
Wed Dec 30 20:30:00 UTC 2020,28766.0
Wed Dec 30 20:40:00 UTC 2020,28869.0
Wed Dec 30 20:50:00 UTC 2020,28936.5
Wed Dec 30 21:00:00 UTC 2020,28804.5
Wed Dec 30 21:10:00 UTC 2020,28741.0
Wed Dec 30 21:20:00 UTC 2020,28867.0
Wed Dec 30 21:30:00 UTC 2020,28884.0
Wed Dec 30 21:40:00 UTC 2020,28894.5
Wed Dec 30 21:50:00 UTC 2020,28982.5
Wed Dec 30 22:00:00 UTC 2020,28900.0
Wed Dec 30 22:10:00 UTC 2020,28846.0
Wed Dec 30 22:20:00 UTC 2020,28785.0
Wed Dec 30 22:30:00 UTC 2020,28870.5
Wed Dec 30 22:40:00 UTC 2020,28837.5
Wed Dec 30 22:50:00 UTC 2020,28799.5
Wed Dec 30 23:00:00 UTC 2020,28722.0
Wed Dec 30 23:10:00 UTC 2020,28726.5
Wed Dec 30 23:20:00 UTC 2020,28771.0
Wed Dec 30 23:30:00 UTC 2020,28816.5
Wed Dec 30 23:40:00 UTC 2020,28873.0
Wed Dec 30 23:50:00 UTC 2020,28817.0
Thu Dec 31 00:00:00 UTC 2020,28892.5
Thu Dec 31 00:10:00 UTC 2020,29184.5
Thu Dec 31 00:20:00 UTC 2020,29350.0
Thu Dec 31 00:30:00 UTC 2020,29243.5
Thu Dec 31 00:40:00 UTC 2020,29252.0
Thu Dec 31 00:50:00 UTC 2020,29237.0
Thu Dec 31 01:00:00 UTC 2020,29151.5
Thu Dec 31 01:10:00 UTC 2020,28393.0
Thu Dec 31 01:20:00 UTC 2020,28516.0
Thu Dec 31 01:30:00 UTC 2020,28485.0
Thu Dec 31 01:40:00 UTC 2020,28597.5
Thu Dec 31 01:50:00 UTC 2020,28660.0
Thu Dec 31 02:00:00 UTC 2020,28760.0
Thu Dec 31 02:10:00 UTC 2020,28673.0
Thu Dec 31 02:20:00 UTC 2020,28672.0
Thu Dec 31 02:30:00 UTC 2020,28724.5
Thu Dec 31 02:40:00 UTC 2020,28745.5
Thu Dec 31 02:50:00 UTC 2020,28701.5
Thu Dec 31 03:00:00 UTC 2020,28736.0
Thu Dec 31 03:10:00 UTC 2020,28788.0
Thu Dec 31 03:20:00 UTC 2020,28927.0
Thu Dec 31 03:30:00 UTC 2020,28955.0
Thu Dec 31 03:40:00 UTC 2020,28919.0
Thu Dec 31 03:50:00 UTC 2020,29099.0
Thu Dec 31 04:00:00 UTC 2020,29038.0
Thu Dec 31 04:10:00 UTC 2020,29026.5
Thu Dec 31 04:20:00 UTC 2020,29211.5
Thu Dec 31 04:30:00 UTC 2020,29069.0
Thu Dec 31 04:40:00 UTC 2020,29021.0
Thu Dec 31 04:50:00 UTC 2020,28979.5
Thu Dec 31 05:00:00 UTC 2020,29057.0
Thu Dec 31 05:10:00 UTC 2020,29004.5
Thu Dec 31 05:20:00 UTC 2020,29050.0
Thu Dec 31 05:30:00 UTC 2020,28944.5
Thu Dec 31 05:40:00 UTC 2020,28899.0
Thu Dec 31 05:50:00 UTC 2020,29030.5
Thu Dec 31 06:00:00 UTC 2020,29019.5
Thu Dec 31 06:10:00 UTC 2020,28947.0
Thu Dec 31 06:20:00 UTC 2020,29085.0
Thu Dec 31 06:30:00 UTC 2020,28982.5
Thu Dec 31 06:40:00 UTC 2020,29061.5
Thu Dec 31 06:50:00 UTC 2020,29014.5
Thu Dec 31 07:00:00 UTC 2020,28929.0
Thu Dec 31 07:10:00 UTC 2020,29083.0
Thu Dec 31 07:20:00 UTC 2020,29215.0
Thu Dec 31 07:30:00 UTC 2020,29236.5
Thu Dec 31 07:40:00 UTC 2020,29182.0
Thu Dec 31 07:50:01 UTC 2020,29204.0
Thu Dec 31 08:00:00 UTC 2020,29204.5
Thu Dec 31 08:10:00 UTC 2020,29080.5
Thu Dec 31 08:20:00 UTC 2020,29045.0
Thu Dec 31 08:30:00 UTC 2020,28896.5
Thu Dec 31 08:40:00 UTC 2020,28959.5
Thu Dec 31 08:50:00 UTC 2020,28964.0
Thu Dec 31 09:00:00 UTC 2020,28956.0
Thu Dec 31 09:10:00 UTC 2020,28903.0
Thu Dec 31 09:20:00 UTC 2020,28761.5
Thu Dec 31 09:30:00 UTC 2020,28893.5
Thu Dec 31 09:40:00 UTC 2020,28982.0
Thu Dec 31 09:50:00 UTC 2020,29084.0
Thu Dec 31 10:00:00 UTC 2020,29007.5
Thu Dec 31 10:10:00 UTC 2020,29105.0
Thu Dec 31 10:20:00 UTC 2020,29145.0
Thu Dec 31 10:30:00 UTC 2020,29130.5
Thu Dec 31 10:40:00 UTC 2020,29192.5
Thu Dec 31 10:50:00 UTC 2020,29135.0
Thu Dec 31 11:00:00 UTC 2020,29164.5
Thu Dec 31 11:10:00 UTC 2020,29100.0
Thu Dec 31 11:20:00 UTC 2020,29022.5
Thu Dec 31 11:30:00 UTC 2020,29038.5
Thu Dec 31 11:40:00 UTC 2020,29124.5
Thu Dec 31 11:50:00 UTC 2020,29070.0
Thu Dec 31 12:00:00 UTC 2020,28922.5
Thu Dec 31 12:10:00 UTC 2020,28970.0
Thu Dec 31 12:20:00 UTC 2020,28950.0
Thu Dec 31 12:30:00 UTC 2020,28864.5
Thu Dec 31 12:40:00 UTC 2020,28927.0
Thu Dec 31 12:50:00 UTC 2020,28806.0
Thu Dec 31 13:00:00 UTC 2020,28617.0
Thu Dec 31 13:10:00 UTC 2020,28263.0
Thu Dec 31 13:20:00 UTC 2020,28242.5
Thu Dec 31 13:30:00 UTC 2020,28363.0
Thu Dec 31 13:40:00 UTC 2020,28406.5
Thu Dec 31 13:50:00 UTC 2020,28502.5
Thu Dec 31 14:00:00 UTC 2020,28521.5
Thu Dec 31 14:10:00 UTC 2020,28345.5
Thu Dec 31 14:20:00 UTC 2020,28388.5
Thu Dec 31 14:30:00 UTC 2020,28202.0
Thu Dec 31 14:40:00 UTC 2020,28266.5
Thu Dec 31 14:50:01 UTC 2020,28384.5
Thu Dec 31 15:00:00 UTC 2020,28340.0
Thu Dec 31 15:10:00 UTC 2020,28569.0
Thu Dec 31 15:20:00 UTC 2020,28559.5
Thu Dec 31 15:30:00 UTC 2020,28568.5
Thu Dec 31 15:40:00 UTC 2020,28748.5
Thu Dec 31 15:50:00 UTC 2020,28749.5
Thu Dec 31 16:00:00 UTC 2020,28798.5
Thu Dec 31 16:10:00 UTC 2020,28729.5
Thu Dec 31 16:20:00 UTC 2020,28688.0
Thu Dec 31 16:30:00 UTC 2020,28662.0
Thu Dec 31 16:40:00 UTC 2020,28563.5
Thu Dec 31 16:50:00 UTC 2020,28446.5
Thu Dec 31 17:00:00 UTC 2020,28404.5
Thu Dec 31 17:10:00 UTC 2020,28511.5
Thu Dec 31 17:20:00 UTC 2020,28535.5
Thu Dec 31 17:30:00 UTC 2020,28665.5
Thu Dec 31 17:40:00 UTC 2020,28616.0
Thu Dec 31 17:50:00 UTC 2020,28706.5
Thu Dec 31 18:00:00 UTC 2020,28582.5
Thu Dec 31 18:10:00 UTC 2020,28620.0
Thu Dec 31 18:20:00 UTC 2020,28674.5
Thu Dec 31 18:30:00 UTC 2020,28745.0
Thu Dec 31 18:40:00 UTC 2020,28751.5
Thu Dec 31 18:50:00 UTC 2020,28835.0
Thu Dec 31 19:00:00 UTC 2020,28889.0
Thu Dec 31 19:10:00 UTC 2020,28837.5
Thu Dec 31 19:20:00 UTC 2020,28918.5
Thu Dec 31 19:30:00 UTC 2020,28933.0
Thu Dec 31 19:40:00 UTC 2020,28979.5
Thu Dec 31 19:50:00 UTC 2020,28961.0
Thu Dec 31 20:00:00 UTC 2020,28908.5
Thu Dec 31 20:10:00 UTC 2020,28973.0
Thu Dec 31 20:20:00 UTC 2020,28939.0
Thu Dec 31 20:30:00 UTC 2020,28931.0
Thu Dec 31 20:40:00 UTC 2020,28981.5
Thu Dec 31 20:50:00 UTC 2020,28962.0
Thu Dec 31 21:00:00 UTC 2020,29170.5
Thu Dec 31 21:10:00 UTC 2020,29020.5
Thu Dec 31 21:20:00 UTC 2020,29156.5
Thu Dec 31 21:30:00 UTC 2020,29120.0
Thu Dec 31 21:40:00 UTC 2020,29064.5
Thu Dec 31 21:50:00 UTC 2020,29044.5
Thu Dec 31 22:00:00 UTC 2020,28996.0
Thu Dec 31 22:10:00 UTC 2020,29000.5
Thu Dec 31 22:20:00 UTC 2020,29087.0
Thu Dec 31 22:30:00 UTC 2020,29084.0
Thu Dec 31 22:40:00 UTC 2020,29142.0
Thu Dec 31 22:50:00 UTC 2020,29124.0
Thu Dec 31 23:00:00 UTC 2020,29130.0
Thu Dec 31 23:10:00 UTC 2020,29065.0
Thu Dec 31 23:20:00 UTC 2020,29111.0
Thu Dec 31 23:30:00 UTC 2020,29031.0
Thu Dec 31 23:40:00 UTC 2020,29001.0
Thu Dec 31 23:50:00 UTC 2020,28971.5
Fri Jan 01 00:00:00 UTC 2021,28955.0
Fri Jan 01 00:10:00 UTC 2021,28892.0
Fri Jan 01 00:20:00 UTC 2021,28875.0
Fri Jan 01 00:30:00 UTC 2021,28860.5
Fri Jan 01 00:40:00 UTC 2021,28938.5
Fri Jan 01 00:50:00 UTC 2021,28992.5
Fri Jan 01 01:00:01 UTC 2021,29044.5
Fri Jan 01 01:10:00 UTC 2021,29153.0
Fri Jan 01 01:20:00 UTC 2021,29323.5
Fri Jan 01 01:30:00 UTC 2021,29434.0
Fri Jan 01 01:40:00 UTC 2021,29451.5
Fri Jan 01 01:50:01 UTC 2021,29428.5
Fri Jan 01 02:00:00 UTC 2021,29455.5
Fri Jan 01 02:10:00 UTC 2021,29423.5
Fri Jan 01 02:20:00 UTC 2021,29382.0
Fri Jan 01 02:30:00 UTC 2021,29367.5
Fri Jan 01 02:40:00 UTC 2021,29303.5
Fri Jan 01 02:50:00 UTC 2021,29407.0
Fri Jan 01 03:00:00 UTC 2021,29276.0
Fri Jan 01 03:10:00 UTC 2021,29334.0
Fri Jan 01 03:20:00 UTC 2021,29322.0
Fri Jan 01 03:30:00 UTC 2021,29277.0
Fri Jan 01 03:40:00 UTC 2021,29310.5
Fri Jan 01 03:50:00 UTC 2021,29330.0
Fri Jan 01 04:00:00 UTC 2021,29345.5
Fri Jan 01 04:10:00 UTC 2021,29370.0
Fri Jan 01 04:20:00 UTC 2021,29422.5
Fri Jan 01 04:30:00 UTC 2021,29400.5
Fri Jan 01 04:40:00 UTC 2021,29250.0
Fri Jan 01 04:50:00 UTC 2021,29269.0
Fri Jan 01 05:00:00 UTC 2021,29282.0
Fri Jan 01 05:10:00 UTC 2021,29157.5
Fri Jan 01 05:20:00 UTC 2021,29219.5
Fri Jan 01 05:30:00 UTC 2021,29243.5
Fri Jan 01 05:40:00 UTC 2021,29273.5
Fri Jan 01 05:50:00 UTC 2021,29275.5
Fri Jan 01 06:00:00 UTC 2021,29252.5
Fri Jan 01 06:10:00 UTC 2021,29307.5
Fri Jan 01 06:20:00 UTC 2021,29258.0
Fri Jan 01 06:30:00 UTC 2021,29192.0
Fri Jan 01 06:40:00 UTC 2021,29248.5
Fri Jan 01 06:50:01 UTC 2021,29250.0
Fri Jan 01 07:00:00 UTC 2021,29250.5
Fri Jan 01 07:10:00 UTC 2021,29099.0
Fri Jan 01 07:20:00 UTC 2021,29086.5
Fri Jan 01 07:30:00 UTC 2021,29102.0
Fri Jan 01 07:40:00 UTC 2021,29156.0
Fri Jan 01 07:50:00 UTC 2021,29139.0
Fri Jan 01 08:00:00 UTC 2021,29158.0
Fri Jan 01 08:10:00 UTC 2021,29109.5
Fri Jan 01 08:20:00 UTC 2021,29004.5
Fri Jan 01 08:30:00 UTC 2021,29088.5
Fri Jan 01 08:40:00 UTC 2021,29147.5
Fri Jan 01 08:50:00 UTC 2021,29083.5
Fri Jan 01 09:00:00 UTC 2021,29088.5
Fri Jan 01 09:10:00 UTC 2021,29165.0
Fri Jan 01 09:20:00 UTC 2021,29206.0
Fri Jan 01 09:30:00 UTC 2021,29284.5
Fri Jan 01 09:40:00 UTC 2021,29361.5
Fri Jan 01 09:50:00 UTC 2021,29360.0
Fri Jan 01 10:00:00 UTC 2021,29289.0
Fri Jan 01 10:10:00 UTC 2021,29323.5
Fri Jan 01 10:20:00 UTC 2021,29399.0
Fri Jan 01 10:30:00 UTC 2021,29333.0
Fri Jan 01 10:40:00 UTC 2021,29380.5
Fri Jan 01 10:50:00 UTC 2021,29357.5
Fri Jan 01 11:00:00 UTC 2021,29323.0
Fri Jan 01 11:10:00 UTC 2021,29401.5
Fri Jan 01 11:20:00 UTC 2021,29392.5
Fri Jan 01 11:30:00 UTC 2021,29467.5
Fri Jan 01 11:40:00 UTC 2021,29399.0
Fri Jan 01 11:50:00 UTC 2021,29384.5
Fri Jan 01 12:00:00 UTC 2021,29412.0
Fri Jan 01 12:10:00 UTC 2021,29346.5
Fri Jan 01 12:20:00 UTC 2021,29431.5
Fri Jan 01 12:30:00 UTC 2021,29550.0
Fri Jan 01 12:40:00 UTC 2021,29660.0
Fri Jan 01 12:50:00 UTC 2021,29539.5
Fri Jan 01 13:00:00 UTC 2021,29321.5
Fri Jan 01 13:10:00 UTC 2021,29423.5
Fri Jan 01 13:20:00 UTC 2021,29430.5
Fri Jan 01 13:30:00 UTC 2021,29457.0
Fri Jan 01 13:40:00 UTC 2021,29478.0
Fri Jan 01 13:50:00 UTC 2021,29530.5
Fri Jan 01 14:00:00 UTC 2021,29541.0
Fri Jan 01 14:10:00 UTC 2021,29544.0
Fri Jan 01 14:20:00 UTC 2021,29520.5
Fri Jan 01 14:30:00 UTC 2021,29530.0
Fri Jan 01 14:40:00 UTC 2021,29482.5
Fri Jan 01 14:50:00 UTC 2021,29438.5
Fri Jan 01 15:00:00 UTC 2021,29407.5
Fri Jan 01 15:10:00 UTC 2021,29412.0
Fri Jan 01 15:20:00 UTC 2021,29440.5
Fri Jan 01 15:30:00 UTC 2021,29380.0
Fri Jan 01 15:40:00 UTC 2021,29151.5
Fri Jan 01 15:50:00 UTC 2021,29282.5
Fri Jan 01 16:00:00 UTC 2021,29279.0
Fri Jan 01 16:10:00 UTC 2021,29319.5
Fri Jan 01 16:20:00 UTC 2021,29348.5
Fri Jan 01 16:30:00 UTC 2021,29360.5
Fri Jan 01 16:40:00 UTC 2021,29365.0
Fri Jan 01 16:50:00 UTC 2021,29400.0
Fri Jan 01 17:00:00 UTC 2021,29366.5
Fri Jan 01 17:10:00 UTC 2021,29358.0
Fri Jan 01 17:20:00 UTC 2021,29383.0
Fri Jan 01 17:30:00 UTC 2021,29360.0
Fri Jan 01 17:40:00 UTC 2021,29238.5
Fri Jan 01 17:50:00 UTC 2021,29148.5
Fri Jan 01 18:00:00 UTC 2021,29147.5
Fri Jan 01 18:10:00 UTC 2021,29286.0
Fri Jan 01 18:20:00 UTC 2021,29254.0
Fri Jan 01 18:30:00 UTC 2021,29089.5
Fri Jan 01 18:40:00 UTC 2021,29018.0
Fri Jan 01 18:50:00 UTC 2021,28971.0
Fri Jan 01 19:00:00 UTC 2021,29120.0
Fri Jan 01 19:10:00 UTC 2021,29088.0
Fri Jan 01 19:20:00 UTC 2021,29150.5
Fri Jan 01 19:30:00 UTC 2021,29110.5
Fri Jan 01 19:40:00 UTC 2021,29118.5
Fri Jan 01 19:50:00 UTC 2021,29140.5
Fri Jan 01 20:00:00 UTC 2021,29081.0
Fri Jan 01 20:10:00 UTC 2021,29165.0
Fri Jan 01 20:20:00 UTC 2021,29252.5
Fri Jan 01 20:30:00 UTC 2021,29265.0
Fri Jan 01 20:40:00 UTC 2021,29239.0
Fri Jan 01 20:50:00 UTC 2021,29273.5
Fri Jan 01 21:00:00 UTC 2021,29295.0
Fri Jan 01 21:10:00 UTC 2021,29297.0
Fri Jan 01 21:20:00 UTC 2021,29280.5
Fri Jan 01 21:30:00 UTC 2021,29303.5
Fri Jan 01 21:40:00 UTC 2021,29332.0
Fri Jan 01 21:50:00 UTC 2021,29250.0
Fri Jan 01 22:00:00 UTC 2021,29244.5
Fri Jan 01 22:10:00 UTC 2021,29266.0
Fri Jan 01 22:20:00 UTC 2021,29342.5
Fri Jan 01 22:30:00 UTC 2021,29340.0
Fri Jan 01 22:40:00 UTC 2021,29351.5
Fri Jan 01 22:50:00 UTC 2021,29327.0
Fri Jan 01 23:00:00 UTC 2021,29326.5
Fri Jan 01 23:10:00 UTC 2021,29356.5
Fri Jan 01 23:20:00 UTC 2021,29349.5
Fri Jan 01 23:30:00 UTC 2021,29340.0
Fri Jan 01 23:40:00 UTC 2021,29392.5
Fri Jan 01 23:50:00 UTC 2021,29354.5
Sat Jan 02 00:00:00 UTC 2021,29394.5
Sat Jan 02 00:10:00 UTC 2021,29369.0
Sat Jan 02 00:20:00 UTC 2021,29270.0
Sat Jan 02 00:30:00 UTC 2021,29120.0
Sat Jan 02 00:40:00 UTC 2021,29203.0
Sat Jan 02 00:50:00 UTC 2021,29222.0
Sat Jan 02 01:00:00 UTC 2021,29248.0
Sat Jan 02 01:10:00 UTC 2021,29235.5
Sat Jan 02 01:20:00 UTC 2021,29279.5
Sat Jan 02 01:30:00 UTC 2021,29276.0
Sat Jan 02 01:40:00 UTC 2021,29363.0
Sat Jan 02 01:50:00 UTC 2021,29444.0
Sat Jan 02 02:00:00 UTC 2021,29454.5
Sat Jan 02 02:10:01 UTC 2021,29469.5
Sat Jan 02 02:20:00 UTC 2021,29469.0
Sat Jan 02 02:30:00 UTC 2021,29491.0
Sat Jan 02 02:40:00 UTC 2021,29492.5
Sat Jan 02 02:50:00 UTC 2021,29445.5
Sat Jan 02 03:00:00 UTC 2021,29402.0
Sat Jan 02 03:10:00 UTC 2021,29446.0
Sat Jan 02 03:20:00 UTC 2021,29434.5
Sat Jan 02 03:30:00 UTC 2021,29394.5
Sat Jan 02 03:40:00 UTC 2021,29347.0
Sat Jan 02 03:50:00 UTC 2021,29385.5
Sat Jan 02 04:00:00 UTC 2021,29423.5
Sat Jan 02 04:10:00 UTC 2021,29352.0
Sat Jan 02 04:20:00 UTC 2021,29358.0
Sat Jan 02 04:30:00 UTC 2021,29383.0
Sat Jan 02 04:40:00 UTC 2021,29403.5
Sat Jan 02 04:50:00 UTC 2021,29450.0
Sat Jan 02 05:00:00 UTC 2021,29430.0
Sat Jan 02 05:10:00 UTC 2021,29508.0
Sat Jan 02 05:20:00 UTC 2021,29525.0
Sat Jan 02 05:30:00 UTC 2021,29581.0
Sat Jan 02 05:40:00 UTC 2021,29610.5
Sat Jan 02 05:50:00 UTC 2021,29598.5
Sat Jan 02 06:00:00 UTC 2021,29692.5
Sat Jan 02 06:10:00 UTC 2021,29646.5
Sat Jan 02 06:20:00 UTC 2021,29690.0
Sat Jan 02 06:30:00 UTC 2021,29755.5
Sat Jan 02 06:40:00 UTC 2021,29687.0
Sat Jan 02 06:50:00 UTC 2021,29779.5
Sat Jan 02 07:00:00 UTC 2021,29814.0
Sat Jan 02 07:10:00 UTC 2021,29821.5
Sat Jan 02 07:20:00 UTC 2021,29811.5
Sat Jan 02 07:30:00 UTC 2021,29813.5
Sat Jan 02 07:40:00 UTC 2021,29768.0
Sat Jan 02 07:50:00 UTC 2021,29841.0
Sat Jan 02 08:00:00 UTC 2021,29850.0
Sat Jan 02 08:10:00 UTC 2021,29909.5
Sat Jan 02 08:20:00 UTC 2021,29867.5
Sat Jan 02 08:30:00 UTC 2021,29827.5
Sat Jan 02 08:40:00 UTC 2021,29860.0
Sat Jan 02 08:50:00 UTC 2021,29900.5
Sat Jan 02 09:00:00 UTC 2021,29927.0
Sat Jan 02 09:10:00 UTC 2021,29871.0
Sat Jan 02 09:20:00 UTC 2021,29870.5
Sat Jan 02 09:30:00 UTC 2021,29765.5
Sat Jan 02 09:40:00 UTC 2021,29791.0
Sat Jan 02 09:50:00 UTC 2021,29750.5
Sat Jan 02 10:00:00 UTC 2021,29686.5
Sat Jan 02 10:10:00 UTC 2021,29719.0
Sat Jan 02 10:20:00 UTC 2021,29844.5
Sat Jan 02 10:30:00 UTC 2021,29850.0
Sat Jan 02 10:40:00 UTC 2021,29822.0
Sat Jan 02 10:50:00 UTC 2021,29817.0
Sat Jan 02 11:00:00 UTC 2021,29743.0
Sat Jan 02 11:10:00 UTC 2021,29830.5
Sat Jan 02 11:20:00 UTC 2021,29802.5
Sat Jan 02 11:30:00 UTC 2021,29758.0
Sat Jan 02 11:40:00 UTC 2021,29798.0
Sat Jan 02 11:50:00 UTC 2021,29845.5
Sat Jan 02 12:00:00 UTC 2021,29840.0
Sat Jan 02 12:10:00 UTC 2021,29916.0
Sat Jan 02 12:20:00 UTC 2021,30004.0
Sat Jan 02 12:30:00 UTC 2021,30399.5
Sat Jan 02 12:40:00 UTC 2021,30669.5
Sat Jan 02 12:50:00 UTC 2021,30824.0
Sat Jan 02 13:00:00 UTC 2021,30719.5
Sat Jan 02 13:10:00 UTC 2021,30810.0
Sat Jan 02 13:20:00 UTC 2021,30937.0
Sat Jan 02 13:30:00 UTC 2021,30963.5
Sat Jan 02 13:40:00 UTC 2021,31279.0
Sat Jan 02 13:50:00 UTC 2021,31408.0
Sat Jan 02 14:00:00 UTC 2021,31692.0
Sat Jan 02 14:10:00 UTC 2021,31456.0
Sat Jan 02 14:20:00 UTC 2021,31340.0
Sat Jan 02 14:30:00 UTC 2021,31235.5
Sat Jan 02 14:40:00 UTC 2021,31370.5
Sat Jan 02 14:50:00 UTC 2021,31404.5
Sat Jan 02 15:00:00 UTC 2021,31433.0
Sat Jan 02 15:10:00 UTC 2021,31477.0
Sat Jan 02 15:20:00 UTC 2021,31429.5
Sat Jan 02 15:30:00 UTC 2021,31491.0
Sat Jan 02 15:40:00 UTC 2021,31561.5
Sat Jan 02 15:50:00 UTC 2021,31882.5
Sat Jan 02 16:00:00 UTC 2021,31817.0
Sat Jan 02 16:10:00 UTC 2021,32280.5
Sat Jan 02 16:20:00 UTC 2021,32388.5
Sat Jan 02 16:30:00 UTC 2021,32409.5
Sat Jan 02 16:40:00 UTC 2021,33095.5
Sat Jan 02 16:50:00 UTC 2021,32418.0
Sat Jan 02 17:00:00 UTC 2021,32612.0
Sat Jan 02 17:10:00 UTC 2021,32713.5
Sat Jan 02 17:20:00 UTC 2021,32746.0
Sat Jan 02 17:30:00 UTC 2021,32699.5
Sat Jan 02 17:40:00 UTC 2021,32772.0
Sat Jan 02 17:50:00 UTC 2021,32848.0
Sat Jan 02 18:00:00 UTC 2021,32961.0
Sat Jan 02 18:10:01 UTC 2021,32736.5
Sat Jan 02 18:20:00 UTC 2021,32689.5
Sat Jan 02 18:30:00 UTC 2021,32838.5
Sat Jan 02 18:40:00 UTC 2021,32849.5
Sat Jan 02 18:50:00 UTC 2021,32943.5
Sat Jan 02 19:00:00 UTC 2021,33114.0
Sat Jan 02 19:10:00 UTC 2021,33146.5
Sat Jan 02 19:20:00 UTC 2021,33045.5
Sat Jan 02 19:30:00 UTC 2021,33157.5
Sat Jan 02 19:40:00 UTC 2021,33118.5
Sat Jan 02 19:50:01 UTC 2021,33270.5
Sat Jan 02 20:00:00 UTC 2021,33134.5
Sat Jan 02 20:10:00 UTC 2021,32832.5
Sat Jan 02 20:20:00 UTC 2021,32584.5
Sat Jan 02 20:30:00 UTC 2021,32354.5
Sat Jan 02 20:40:00 UTC 2021,32020.5
Sat Jan 02 20:50:00 UTC 2021,31758.0
Sat Jan 02 21:00:00 UTC 2021,30841.5
Sat Jan 02 21:10:00 UTC 2021,31577.0
Sat Jan 02 21:20:00 UTC 2021,31972.0
Sat Jan 02 21:30:00 UTC 2021,31671.0
Sat Jan 02 21:40:00 UTC 2021,31602.5
Sat Jan 02 21:50:00 UTC 2021,31710.0
Sat Jan 02 22:00:00 UTC 2021,31703.5
Sat Jan 02 22:10:00 UTC 2021,31598.5
Sat Jan 02 22:20:00 UTC 2021,31850.0
Sat Jan 02 22:30:00 UTC 2021,32232.0
Sat Jan 02 22:40:00 UTC 2021,32275.0
Sat Jan 02 22:50:00 UTC 2021,32284.0
Sat Jan 02 23:00:00 UTC 2021,32190.5
Sat Jan 02 23:10:00 UTC 2021,31946.5
Sat Jan 02 23:20:00 UTC 2021,32036.0
Sat Jan 02 23:30:00 UTC 2021,32033.0
Sat Jan 02 23:40:00 UTC 2021,31920.0
Sat Jan 02 23:50:00 UTC 2021,32048.5
Sun Jan 03 00:00:00 UTC 2021,32214.5
Sun Jan 03 00:10:00 UTC 2021,32239.5
Sun Jan 03 00:20:00 UTC 2021,32131.5
Sun Jan 03 00:30:00 UTC 2021,32250.0
Sun Jan 03 00:40:00 UTC 2021,32449.5
Sun Jan 03 00:50:00 UTC 2021,32453.5
Sun Jan 03 01:00:00 UTC 2021,32500.0
Sun Jan 03 01:10:00 UTC 2021,32458.5
Sun Jan 03 01:20:00 UTC 2021,32578.0
Sun Jan 03 01:30:00 UTC 2021,32690.5
Sun Jan 03 01:40:00 UTC 2021,32784.5
Sun Jan 03 01:50:00 UTC 2021,32795.5
Sun Jan 03 02:00:00 UTC 2021,32645.5
Sun Jan 03 02:10:00 UTC 2021,32765.0
Sun Jan 03 02:20:00 UTC 2021,32781.0
Sun Jan 03 02:30:00 UTC 2021,32844.0
Sun Jan 03 02:40:00 UTC 2021,32957.0
Sun Jan 03 02:50:00 UTC 2021,32878.5
Sun Jan 03 03:00:00 UTC 2021,32841.5
Sun Jan 03 03:10:00 UTC 2021,32788.0
Sun Jan 03 03:20:00 UTC 2021,32700.5
Sun Jan 03 03:30:00 UTC 2021,32736.0
Sun Jan 03 03:40:00 UTC 2021,32667.0
Sun Jan 03 03:50:00 UTC 2021,32769.5
Sun Jan 03 04:00:00 UTC 2021,32675.5
Sun Jan 03 04:10:00 UTC 2021,32733.5
Sun Jan 03 04:20:00 UTC 2021,32642.5
Sun Jan 03 04:30:00 UTC 2021,32646.0
Sun Jan 03 04:40:00 UTC 2021,32708.0
Sun Jan 03 04:50:00 UTC 2021,32882.0
Sun Jan 03 05:00:00 UTC 2021,33286.5
Sun Jan 03 05:10:00 UTC 2021,33905.0
Sun Jan 03 05:20:00 UTC 2021,33954.0
Sun Jan 03 05:30:00 UTC 2021,34034.5
Sun Jan 03 05:40:00 UTC 2021,34052.5
Sun Jan 03 05:50:00 UTC 2021,33954.0
Sun Jan 03 06:00:00 UTC 2021,33795.0
Sun Jan 03 06:10:00 UTC 2021,34071.0
Sun Jan 03 06:20:00 UTC 2021,33984.5
Sun Jan 03 06:30:00 UTC 2021,33931.5
Sun Jan 03 06:40:00 UTC 2021,34082.0
Sun Jan 03 06:50:01 UTC 2021,33921.5
Sun Jan 03 07:00:00 UTC 2021,34050.5
Sun Jan 03 07:10:00 UTC 2021,33999.5
Sun Jan 03 07:20:00 UTC 2021,34174.5
Sun Jan 03 07:30:00 UTC 2021,34571.5
Sun Jan 03 07:40:00 UTC 2021,34611.5
Sun Jan 03 07:50:00 UTC 2021,34771.0
Sun Jan 03 08:00:00 UTC 2021,34524.5
Sun Jan 03 08:10:00 UTC 2021,34332.0
Sun Jan 03 08:20:00 UTC 2021,34274.5
Sun Jan 03 08:30:00 UTC 2021,34464.5
Sun Jan 03 08:40:00 UTC 2021,34572.5
Sun Jan 03 08:50:00 UTC 2021,34552.0
Sun Jan 03 09:00:00 UTC 2021,34411.0
Sun Jan 03 09:10:00 UTC 2021,34345.5
Sun Jan 03 09:20:00 UTC 2021,34249.5
Sun Jan 03 09:30:00 UTC 2021,34078.0
Sun Jan 03 09:40:00 UTC 2021,34019.0
Sun Jan 03 09:50:00 UTC 2021,34180.5
Sun Jan 03 10:00:00 UTC 2021,34242.5
Sun Jan 03 10:10:00 UTC 2021,34264.0
Sun Jan 03 10:20:00 UTC 2021,33933.5
Sun Jan 03 10:30:00 UTC 2021,33767.5
Sun Jan 03 10:40:00 UTC 2021,33930.0
