Date,Price
Thu Mar 25 16:20:00 UTC 2021,51542.0
Thu Mar 25 16:30:00 UTC 2021,50800.0
Thu Mar 25 16:40:00 UTC 2021,51071.5
Thu Mar 25 16:50:00 UTC 2021,51187.0
Thu Mar 25 17:00:00 UTC 2021,51301.0
Thu Mar 25 17:10:00 UTC 2021,51475.5
Thu Mar 25 17:20:00 UTC 2021,51576.0
Thu Mar 25 17:30:00 UTC 2021,51561.5
Thu Mar 25 17:40:00 UTC 2021,51628.5
Thu Mar 25 17:50:00 UTC 2021,51609.5
Thu Mar 25 18:00:00 UTC 2021,51645.0
Thu Mar 25 18:10:00 UTC 2021,51799.0
Thu Mar 25 18:20:00 UTC 2021,51748.5
Thu Mar 25 18:30:00 UTC 2021,51750.5
Thu Mar 25 18:40:00 UTC 2021,52276.5
Thu Mar 25 18:50:00 UTC 2021,52300.0
Thu Mar 25 19:00:00 UTC 2021,52253.0
Thu Mar 25 19:10:00 UTC 2021,52179.5
Thu Mar 25 19:20:00 UTC 2021,52119.5
Thu Mar 25 19:30:00 UTC 2021,51885.0
Thu Mar 25 19:40:00 UTC 2021,51997.5
Thu Mar 25 19:50:00 UTC 2021,52000.0
Thu Mar 25 20:00:00 UTC 2021,52177.5
Thu Mar 25 20:10:00 UTC 2021,52250.5
Thu Mar 25 20:20:00 UTC 2021,52568.0
Thu Mar 25 20:30:00 UTC 2021,52193.5
Thu Mar 25 20:40:00 UTC 2021,52141.5
Thu Mar 25 20:50:00 UTC 2021,52180.5
Thu Mar 25 21:00:00 UTC 2021,51985.0
Thu Mar 25 21:10:00 UTC 2021,52325.5
Thu Mar 25 21:20:00 UTC 2021,52002.0
Thu Mar 25 21:30:00 UTC 2021,52123.0
Thu Mar 25 21:40:00 UTC 2021,52432.0
Thu Mar 25 21:50:00 UTC 2021,52369.0
Thu Mar 25 22:00:01 UTC 2021,52431.5
Thu Mar 25 22:10:00 UTC 2021,52539.0
Thu Mar 25 22:20:00 UTC 2021,52596.5
Thu Mar 25 22:30:00 UTC 2021,52490.5
Thu Mar 25 22:40:00 UTC 2021,52289.5
Thu Mar 25 22:50:00 UTC 2021,51775.5
Thu Mar 25 23:00:00 UTC 2021,51758.0
Thu Mar 25 23:10:00 UTC 2021,52058.5
Thu Mar 25 23:20:00 UTC 2021,51725.5
Thu Mar 25 23:30:00 UTC 2021,51690.5
Thu Mar 25 23:40:00 UTC 2021,51442.0
Thu Mar 25 23:50:00 UTC 2021,51369.5
Fri Mar 26 00:00:00 UTC 2021,51335.0
Fri Mar 26 00:10:00 UTC 2021,51959.5
Fri Mar 26 00:20:00 UTC 2021,51842.5
Fri Mar 26 00:30:00 UTC 2021,51867.0
Fri Mar 26 00:40:00 UTC 2021,52000.0
Fri Mar 26 00:50:00 UTC 2021,52175.5
Fri Mar 26 01:00:00 UTC 2021,52084.0
Fri Mar 26 01:10:00 UTC 2021,52268.0
Fri Mar 26 01:20:00 UTC 2021,52250.0
Fri Mar 26 01:30:00 UTC 2021,52161.0
Fri Mar 26 01:40:00 UTC 2021,52200.0
Fri Mar 26 01:50:00 UTC 2021,52270.5
Fri Mar 26 02:00:00 UTC 2021,52270.0
Fri Mar 26 02:10:00 UTC 2021,52193.0
Fri Mar 26 02:20:00 UTC 2021,51818.5
Fri Mar 26 02:30:00 UTC 2021,51835.0
Fri Mar 26 02:40:00 UTC 2021,51638.5
Fri Mar 26 02:50:00 UTC 2021,51838.0
Fri Mar 26 03:00:00 UTC 2021,51706.5
Fri Mar 26 03:10:00 UTC 2021,51900.0
Fri Mar 26 03:20:00 UTC 2021,52180.5
Fri Mar 26 03:30:00 UTC 2021,52394.5
Fri Mar 26 03:40:00 UTC 2021,52267.0
Fri Mar 26 03:50:00 UTC 2021,52483.5
Fri Mar 26 04:00:00 UTC 2021,52417.0
Fri Mar 26 04:10:01 UTC 2021,52438.0
Fri Mar 26 04:20:00 UTC 2021,52334.0
Fri Mar 26 04:30:00 UTC 2021,52215.5
Fri Mar 26 04:40:00 UTC 2021,52494.5
Fri Mar 26 04:50:00 UTC 2021,52539.5
Fri Mar 26 05:00:00 UTC 2021,52720.0
Fri Mar 26 05:10:00 UTC 2021,52762.0
Fri Mar 26 05:20:00 UTC 2021,52766.0
Fri Mar 26 05:30:00 UTC 2021,52650.0
Fri Mar 26 05:40:00 UTC 2021,52679.0
Fri Mar 26 05:50:00 UTC 2021,52767.5
Fri Mar 26 06:00:00 UTC 2021,52800.0
Fri Mar 26 06:10:00 UTC 2021,52642.5
Fri Mar 26 06:20:00 UTC 2021,52622.0
Fri Mar 26 06:30:00 UTC 2021,52637.0
Fri Mar 26 06:40:00 UTC 2021,52795.0
Fri Mar 26 06:50:00 UTC 2021,52573.5
Fri Mar 26 07:00:00 UTC 2021,52600.0
Fri Mar 26 07:10:01 UTC 2021,52487.5
Fri Mar 26 07:20:01 UTC 2021,52502.0
Fri Mar 26 07:30:00 UTC 2021,52579.0
Fri Mar 26 07:40:00 UTC 2021,53110.0
Fri Mar 26 07:50:00 UTC 2021,53301.0
Fri Mar 26 08:00:00 UTC 2021,53594.0
Fri Mar 26 08:10:00 UTC 2021,53739.5
Fri Mar 26 08:20:00 UTC 2021,53632.5
Fri Mar 26 08:30:00 UTC 2021,53649.5
Fri Mar 26 08:40:00 UTC 2021,53516.0
Fri Mar 26 08:50:00 UTC 2021,53389.0
Fri Mar 26 09:00:00 UTC 2021,53391.0
Fri Mar 26 09:10:00 UTC 2021,53532.0
Fri Mar 26 09:20:00 UTC 2021,53540.5
Fri Mar 26 09:30:00 UTC 2021,53617.0
Fri Mar 26 09:40:00 UTC 2021,53513.0
Fri Mar 26 09:50:00 UTC 2021,53279.0
Fri Mar 26 10:00:00 UTC 2021,53355.5
Fri Mar 26 10:10:00 UTC 2021,53330.0
Fri Mar 26 10:20:00 UTC 2021,53430.0
Fri Mar 26 10:30:00 UTC 2021,53578.0
Fri Mar 26 10:40:00 UTC 2021,53446.0
Fri Mar 26 10:50:00 UTC 2021,53387.5
Fri Mar 26 11:00:00 UTC 2021,53412.0
Fri Mar 26 11:10:00 UTC 2021,53340.0
Fri Mar 26 11:20:00 UTC 2021,53164.0
Fri Mar 26 11:30:00 UTC 2021,53101.0
Fri Mar 26 11:40:00 UTC 2021,52862.5
Fri Mar 26 11:50:00 UTC 2021,52825.0
Fri Mar 26 12:00:00 UTC 2021,52757.0
Fri Mar 26 12:10:00 UTC 2021,52987.0
Fri Mar 26 12:20:00 UTC 2021,53110.5
Fri Mar 26 12:30:00 UTC 2021,52904.5
Fri Mar 26 12:40:00 UTC 2021,53034.0
Fri Mar 26 12:50:00 UTC 2021,52960.5
Fri Mar 26 13:00:00 UTC 2021,53016.0
Fri Mar 26 13:10:00 UTC 2021,52996.5
Fri Mar 26 13:20:00 UTC 2021,53024.0
Fri Mar 26 13:30:00 UTC 2021,52759.0
Fri Mar 26 13:40:00 UTC 2021,53025.0
Fri Mar 26 13:50:00 UTC 2021,53208.0
Fri Mar 26 14:00:00 UTC 2021,53339.0
Fri Mar 26 14:10:00 UTC 2021,53200.0
Fri Mar 26 14:20:00 UTC 2021,53303.0
Fri Mar 26 14:30:00 UTC 2021,53300.5
Fri Mar 26 14:40:00 UTC 2021,53224.5
Fri Mar 26 14:50:00 UTC 2021,53315.0
Fri Mar 26 15:00:00 UTC 2021,53444.0
Fri Mar 26 15:10:00 UTC 2021,53355.0
Fri Mar 26 15:20:00 UTC 2021,53287.0
Fri Mar 26 15:30:00 UTC 2021,53337.0
Fri Mar 26 15:40:00 UTC 2021,53388.0
Fri Mar 26 15:50:00 UTC 2021,53399.5
Fri Mar 26 16:00:00 UTC 2021,53320.0
Fri Mar 26 16:10:00 UTC 2021,53441.0
Fri Mar 26 16:20:00 UTC 2021,53715.0
Fri Mar 26 16:30:00 UTC 2021,53746.0
Fri Mar 26 16:40:00 UTC 2021,54013.0
Fri Mar 26 16:50:00 UTC 2021,53850.0
Fri Mar 26 17:00:00 UTC 2021,53804.5
Fri Mar 26 17:10:00 UTC 2021,53559.5
Fri Mar 26 17:20:00 UTC 2021,53690.5
Fri Mar 26 17:30:00 UTC 2021,53717.5
Fri Mar 26 17:40:00 UTC 2021,53783.0
Fri Mar 26 17:50:00 UTC 2021,53752.5
Fri Mar 26 18:00:00 UTC 2021,53852.5
Fri Mar 26 18:10:00 UTC 2021,53778.0
Fri Mar 26 18:20:00 UTC 2021,53510.5
Fri Mar 26 18:30:00 UTC 2021,53717.0
Fri Mar 26 18:40:00 UTC 2021,53628.5
Fri Mar 26 18:50:00 UTC 2021,53545.0
Fri Mar 26 19:00:00 UTC 2021,53722.5
Fri Mar 26 19:10:00 UTC 2021,53648.5
Fri Mar 26 19:20:00 UTC 2021,53680.5
Fri Mar 26 19:30:00 UTC 2021,53643.0
Fri Mar 26 19:40:00 UTC 2021,53604.0
Fri Mar 26 19:50:00 UTC 2021,53678.0
Fri Mar 26 20:00:00 UTC 2021,53793.5
Fri Mar 26 20:10:00 UTC 2021,53941.0
Fri Mar 26 20:20:00 UTC 2021,54175.0
Fri Mar 26 20:30:00 UTC 2021,53831.0
Fri Mar 26 20:40:00 UTC 2021,54040.5
Fri Mar 26 20:50:00 UTC 2021,54065.5
Fri Mar 26 21:00:00 UTC 2021,53974.0
Fri Mar 26 21:10:00 UTC 2021,54106.0
Fri Mar 26 21:20:00 UTC 2021,54140.0
Fri Mar 26 21:30:00 UTC 2021,54286.0
Fri Mar 26 21:40:00 UTC 2021,54428.0
Fri Mar 26 21:50:00 UTC 2021,54523.5
Fri Mar 26 22:00:00 UTC 2021,54574.0
Fri Mar 26 22:10:00 UTC 2021,54605.0
Fri Mar 26 22:20:00 UTC 2021,54645.5
Fri Mar 26 22:30:00 UTC 2021,54660.0
Fri Mar 26 22:40:00 UTC 2021,54475.0
Fri Mar 26 22:50:00 UTC 2021,54458.5
Fri Mar 26 23:00:00 UTC 2021,54425.5
Fri Mar 26 23:10:00 UTC 2021,54415.0
Fri Mar 26 23:20:00 UTC 2021,54509.0
Fri Mar 26 23:30:00 UTC 2021,54806.0
Fri Mar 26 23:40:00 UTC 2021,54766.0
Fri Mar 26 23:50:00 UTC 2021,54832.5
Sat Mar 27 00:00:00 UTC 2021,55113.0
Sat Mar 27 00:10:00 UTC 2021,55402.5
Sat Mar 27 00:20:00 UTC 2021,55540.0
Sat Mar 27 00:30:00 UTC 2021,55175.0
Sat Mar 27 00:40:00 UTC 2021,55202.0
Sat Mar 27 00:50:00 UTC 2021,55045.0
Sat Mar 27 01:00:00 UTC 2021,54740.0
Sat Mar 27 01:10:00 UTC 2021,54957.5
Sat Mar 27 01:20:00 UTC 2021,54810.0
Sat Mar 27 01:30:00 UTC 2021,54850.0
Sat Mar 27 01:40:00 UTC 2021,54830.0
Sat Mar 27 01:50:00 UTC 2021,54670.5
Sat Mar 27 02:00:00 UTC 2021,54723.0
Sat Mar 27 02:10:00 UTC 2021,54826.5
Sat Mar 27 02:20:00 UTC 2021,54905.0
Sat Mar 27 02:30:00 UTC 2021,54699.5
Sat Mar 27 02:40:00 UTC 2021,54778.5
Sat Mar 27 02:50:00 UTC 2021,54791.0
Sat Mar 27 03:00:00 UTC 2021,54800.0
Sat Mar 27 03:10:00 UTC 2021,54725.0
Sat Mar 27 03:20:00 UTC 2021,54718.5
Sat Mar 27 03:30:00 UTC 2021,54716.5
Sat Mar 27 03:40:00 UTC 2021,54718.5
Sat Mar 27 03:50:00 UTC 2021,54728.0
Sat Mar 27 04:00:00 UTC 2021,54826.0
Sat Mar 27 04:10:00 UTC 2021,54855.0
Sat Mar 27 04:20:00 UTC 2021,54924.0
Sat Mar 27 04:30:00 UTC 2021,55183.5
Sat Mar 27 04:40:00 UTC 2021,55126.0
Sat Mar 27 04:50:00 UTC 2021,55217.5
Sat Mar 27 05:00:00 UTC 2021,54979.5
Sat Mar 27 05:10:00 UTC 2021,54922.0
Sat Mar 27 05:20:00 UTC 2021,54736.5
Sat Mar 27 05:30:00 UTC 2021,54882.5
Sat Mar 27 05:40:00 UTC 2021,54975.0
Sat Mar 27 05:50:00 UTC 2021,55300.5
Sat Mar 27 06:00:00 UTC 2021,55182.5
Sat Mar 27 06:10:00 UTC 2021,55109.5
Sat Mar 27 06:20:00 UTC 2021,55206.0
Sat Mar 27 06:30:00 UTC 2021,55206.5
Sat Mar 27 06:40:00 UTC 2021,55130.0
Sat Mar 27 06:50:00 UTC 2021,55082.5
Sat Mar 27 07:00:00 UTC 2021,55062.5
Sat Mar 27 07:10:00 UTC 2021,55050.0
Sat Mar 27 07:20:00 UTC 2021,55020.0
Sat Mar 27 07:30:00 UTC 2021,55073.0
Sat Mar 27 07:40:00 UTC 2021,54875.0
Sat Mar 27 07:50:00 UTC 2021,54865.5
Sat Mar 27 08:00:00 UTC 2021,55006.5
Sat Mar 27 08:10:00 UTC 2021,54980.5
Sat Mar 27 08:20:00 UTC 2021,55005.0
Sat Mar 27 08:30:00 UTC 2021,54808.5
Sat Mar 27 08:40:00 UTC 2021,54802.0
Sat Mar 27 08:50:00 UTC 2021,54878.0
Sat Mar 27 09:00:00 UTC 2021,54947.0
Sat Mar 27 09:10:00 UTC 2021,54927.0
Sat Mar 27 09:20:00 UTC 2021,54861.0
Sat Mar 27 09:30:00 UTC 2021,54915.0
Sat Mar 27 09:40:00 UTC 2021,54896.0
Sat Mar 27 09:50:00 UTC 2021,54940.0
Sat Mar 27 10:00:00 UTC 2021,55041.5
Sat Mar 27 10:10:00 UTC 2021,55122.0
Sat Mar 27 10:20:00 UTC 2021,54977.5
Sat Mar 27 10:30:00 UTC 2021,54992.0
Sat Mar 27 10:40:00 UTC 2021,54836.0
Sat Mar 27 10:50:00 UTC 2021,54800.0
Sat Mar 27 11:00:00 UTC 2021,54732.0
Sat Mar 27 11:10:00 UTC 2021,54487.0
Sat Mar 27 11:20:00 UTC 2021,54534.5
Sat Mar 27 11:30:00 UTC 2021,54652.0
Sat Mar 27 11:40:00 UTC 2021,54719.0
Sat Mar 27 11:50:00 UTC 2021,54598.0
Sat Mar 27 12:00:00 UTC 2021,54490.0
Sat Mar 27 12:10:00 UTC 2021,54230.0
Sat Mar 27 12:20:00 UTC 2021,54034.5
Sat Mar 27 12:30:00 UTC 2021,54200.0
Sat Mar 27 12:40:00 UTC 2021,54191.0
Sat Mar 27 12:50:00 UTC 2021,54071.5
Sat Mar 27 13:00:00 UTC 2021,54349.0
Sat Mar 27 13:10:00 UTC 2021,54402.5
Sat Mar 27 13:20:00 UTC 2021,54428.0
Sat Mar 27 13:30:00 UTC 2021,54286.0
Sat Mar 27 13:40:00 UTC 2021,54360.5
Sat Mar 27 13:50:00 UTC 2021,54238.5
Sat Mar 27 14:00:00 UTC 2021,54791.5
Sat Mar 27 14:10:00 UTC 2021,54663.0
Sat Mar 27 14:20:00 UTC 2021,54557.5
Sat Mar 27 14:30:00 UTC 2021,54500.0
Sat Mar 27 14:40:00 UTC 2021,54707.5
Sat Mar 27 14:50:00 UTC 2021,54685.5
Sat Mar 27 15:00:00 UTC 2021,54701.5
Sat Mar 27 15:10:00 UTC 2021,54700.5
Sat Mar 27 15:20:00 UTC 2021,55071.0
Sat Mar 27 15:30:00 UTC 2021,54994.5
Sat Mar 27 15:40:00 UTC 2021,54862.5
Sat Mar 27 15:50:00 UTC 2021,54890.5
Sat Mar 27 16:00:00 UTC 2021,55020.0
Sat Mar 27 16:10:00 UTC 2021,55223.0
Sat Mar 27 16:20:00 UTC 2021,55678.0
Sat Mar 27 16:30:00 UTC 2021,55645.0
Sat Mar 27 16:40:00 UTC 2021,55681.5
Sat Mar 27 16:50:00 UTC 2021,55852.0
Sat Mar 27 17:00:00 UTC 2021,56265.0
Sat Mar 27 17:10:00 UTC 2021,56165.0
Sat Mar 27 17:20:00 UTC 2021,56037.0
Sat Mar 27 17:30:00 UTC 2021,56152.0
Sat Mar 27 17:40:00 UTC 2021,56156.0
Sat Mar 27 17:50:00 UTC 2021,56122.5
Sat Mar 27 18:00:00 UTC 2021,56199.0
Sat Mar 27 18:10:00 UTC 2021,56070.0
Sat Mar 27 18:20:00 UTC 2021,56028.0
Sat Mar 27 18:30:00 UTC 2021,55744.0
Sat Mar 27 18:40:00 UTC 2021,55817.0
Sat Mar 27 18:50:00 UTC 2021,55778.5
Sat Mar 27 19:00:00 UTC 2021,55840.0
Sat Mar 27 19:10:00 UTC 2021,55890.0
Sat Mar 27 19:20:00 UTC 2021,55809.5
Sat Mar 27 19:30:00 UTC 2021,55883.0
Sat Mar 27 19:40:00 UTC 2021,55871.5
Sat Mar 27 19:50:00 UTC 2021,55902.5
Sat Mar 27 20:00:00 UTC 2021,55887.5
Sat Mar 27 20:10:00 UTC 2021,55895.5
Sat Mar 27 20:20:00 UTC 2021,55993.5
Sat Mar 27 20:30:00 UTC 2021,55899.5
Sat Mar 27 20:40:00 UTC 2021,55935.0
Sat Mar 27 20:50:00 UTC 2021,55976.5
Sat Mar 27 21:00:00 UTC 2021,55972.0
Sat Mar 27 21:10:00 UTC 2021,55862.5
Sat Mar 27 21:20:00 UTC 2021,55794.5
Sat Mar 27 21:30:00 UTC 2021,55860.0
Sat Mar 27 21:40:00 UTC 2021,55954.5
Sat Mar 27 21:50:00 UTC 2021,56450.0
Sat Mar 27 22:00:00 UTC 2021,56493.5
Sat Mar 27 22:10:00 UTC 2021,56434.5
Sat Mar 27 22:20:00 UTC 2021,56307.5
Sat Mar 27 22:30:00 UTC 2021,56146.5
Sat Mar 27 22:40:00 UTC 2021,56272.0
Sat Mar 27 22:50:00 UTC 2021,56339.0
Sat Mar 27 23:00:00 UTC 2021,56424.0
Sat Mar 27 23:10:00 UTC 2021,56294.5
Sat Mar 27 23:20:00 UTC 2021,56118.5
Sat Mar 27 23:30:00 UTC 2021,56166.0
Sat Mar 27 23:40:00 UTC 2021,56094.5
Sat Mar 27 23:50:00 UTC 2021,55859.5
Sun Mar 28 00:00:00 UTC 2021,55860.5
Sun Mar 28 00:10:00 UTC 2021,55777.0
Sun Mar 28 00:20:00 UTC 2021,55864.5
Sun Mar 28 00:30:00 UTC 2021,55768.5
Sun Mar 28 00:40:00 UTC 2021,55816.0
Sun Mar 28 00:50:00 UTC 2021,55827.0
Sun Mar 28 01:00:00 UTC 2021,56062.0
Sun Mar 28 01:10:00 UTC 2021,55977.5
Sun Mar 28 01:20:00 UTC 2021,55900.0
Sun Mar 28 01:30:00 UTC 2021,56036.5
Sun Mar 28 01:40:00 UTC 2021,56111.0
Sun Mar 28 01:50:00 UTC 2021,56163.5
Sun Mar 28 02:00:00 UTC 2021,56135.0
Sun Mar 28 02:10:00 UTC 2021,56065.0
Sun Mar 28 02:20:00 UTC 2021,56006.0
Sun Mar 28 02:30:00 UTC 2021,55821.0
Sun Mar 28 02:40:00 UTC 2021,55856.5
Sun Mar 28 02:50:00 UTC 2021,55855.0
Sun Mar 28 03:00:00 UTC 2021,55837.5
Sun Mar 28 03:10:00 UTC 2021,55915.0
Sun Mar 28 03:20:00 UTC 2021,56064.0
Sun Mar 28 03:30:00 UTC 2021,55963.5
Sun Mar 28 03:40:00 UTC 2021,55960.0
Sun Mar 28 03:50:00 UTC 2021,56118.5
Sun Mar 28 04:00:00 UTC 2021,56080.0
Sun Mar 28 04:10:00 UTC 2021,56253.0
Sun Mar 28 04:20:00 UTC 2021,56250.5
Sun Mar 28 04:30:00 UTC 2021,56360.0
Sun Mar 28 04:40:00 UTC 2021,56295.5
Sun Mar 28 04:50:00 UTC 2021,56158.0
Sun Mar 28 05:00:00 UTC 2021,56268.0
Sun Mar 28 05:10:00 UTC 2021,56194.5
Sun Mar 28 05:20:00 UTC 2021,56166.5
Sun Mar 28 05:30:00 UTC 2021,56342.5
Sun Mar 28 05:40:00 UTC 2021,56288.5
Sun Mar 28 05:50:00 UTC 2021,56169.5
Sun Mar 28 06:00:00 UTC 2021,56287.0
Sun Mar 28 06:10:00 UTC 2021,56238.5
Sun Mar 28 06:20:00 UTC 2021,56138.5
Sun Mar 28 06:30:00 UTC 2021,56115.0
Sun Mar 28 06:40:00 UTC 2021,56076.0
Sun Mar 28 06:50:00 UTC 2021,55950.0
Sun Mar 28 07:00:00 UTC 2021,55914.0
Sun Mar 28 07:10:00 UTC 2021,55986.5
Sun Mar 28 07:20:00 UTC 2021,55980.0
Sun Mar 28 07:30:00 UTC 2021,55977.5
Sun Mar 28 07:40:00 UTC 2021,56235.5
Sun Mar 28 07:50:00 UTC 2021,56211.0
Sun Mar 28 08:00:00 UTC 2021,56187.0
Sun Mar 28 08:10:00 UTC 2021,56184.5
Sun Mar 28 08:20:00 UTC 2021,56093.0
Sun Mar 28 08:30:00 UTC 2021,56096.5
Sun Mar 28 08:40:00 UTC 2021,56193.5
Sun Mar 28 08:50:00 UTC 2021,56239.5
Sun Mar 28 09:00:00 UTC 2021,56337.5
Sun Mar 28 09:10:00 UTC 2021,56393.0
Sun Mar 28 09:20:00 UTC 2021,56379.0
Sun Mar 28 09:30:00 UTC 2021,56226.5
Sun Mar 28 09:40:00 UTC 2021,56322.5
Sun Mar 28 09:50:00 UTC 2021,56309.0
Sun Mar 28 10:00:00 UTC 2021,56141.5
Sun Mar 28 10:10:00 UTC 2021,55891.5
Sun Mar 28 10:20:00 UTC 2021,56013.0
Sun Mar 28 10:30:00 UTC 2021,55818.0
Sun Mar 28 10:40:00 UTC 2021,55970.0
Sun Mar 28 10:50:00 UTC 2021,56151.0
Sun Mar 28 11:00:00 UTC 2021,56120.0
Sun Mar 28 11:10:00 UTC 2021,56012.5
Sun Mar 28 11:20:00 UTC 2021,55975.0
Sun Mar 28 11:30:00 UTC 2021,56004.0
Sun Mar 28 11:40:00 UTC 2021,55920.0
Sun Mar 28 11:50:00 UTC 2021,55868.0
Sun Mar 28 12:00:00 UTC 2021,55839.0
Sun Mar 28 12:10:00 UTC 2021,55873.0
Sun Mar 28 12:20:00 UTC 2021,55587.5
Sun Mar 28 12:30:00 UTC 2021,55460.0
Sun Mar 28 12:40:00 UTC 2021,55432.0
Sun Mar 28 12:50:00 UTC 2021,55598.5
Sun Mar 28 13:00:00 UTC 2021,55555.5
Sun Mar 28 13:10:00 UTC 2021,55679.5
Sun Mar 28 13:20:00 UTC 2021,55800.5
Sun Mar 28 13:30:00 UTC 2021,55739.5
Sun Mar 28 13:40:00 UTC 2021,55817.0
Sun Mar 28 13:50:00 UTC 2021,55839.5
Sun Mar 28 14:00:00 UTC 2021,55762.5
Sun Mar 28 14:10:00 UTC 2021,55690.0
Sun Mar 28 14:20:00 UTC 2021,55714.0
Sun Mar 28 14:30:00 UTC 2021,55633.0
Sun Mar 28 14:40:00 UTC 2021,55765.0
Sun Mar 28 14:50:00 UTC 2021,55743.0
Sun Mar 28 15:00:00 UTC 2021,55838.5
Sun Mar 28 15:10:00 UTC 2021,55757.5
Sun Mar 28 15:20:00 UTC 2021,55850.5
Sun Mar 28 15:30:00 UTC 2021,56240.0
Sun Mar 28 15:40:00 UTC 2021,56215.0
Sun Mar 28 15:50:00 UTC 2021,56326.0
Sun Mar 28 16:00:00 UTC 2021,56399.5
Sun Mar 28 16:10:00 UTC 2021,56209.5
Sun Mar 28 16:20:00 UTC 2021,56210.0
Sun Mar 28 16:30:00 UTC 2021,56307.0
Sun Mar 28 16:40:00 UTC 2021,56367.5
Sun Mar 28 16:50:00 UTC 2021,56251.0
Sun Mar 28 17:00:00 UTC 2021,56334.5
Sun Mar 28 17:10:00 UTC 2021,56176.5
Sun Mar 28 17:20:00 UTC 2021,56216.5
Sun Mar 28 17:30:00 UTC 2021,56059.5
Sun Mar 28 17:40:00 UTC 2021,55962.5
Sun Mar 28 17:50:00 UTC 2021,56073.0
Sun Mar 28 18:00:00 UTC 2021,56070.0
Sun Mar 28 18:10:00 UTC 2021,55930.0
Sun Mar 28 18:20:00 UTC 2021,55852.5
Sun Mar 28 18:30:00 UTC 2021,55641.0
Sun Mar 28 18:40:00 UTC 2021,55646.5
Sun Mar 28 18:50:00 UTC 2021,55452.5
Sun Mar 28 19:00:00 UTC 2021,55231.0
Sun Mar 28 19:10:00 UTC 2021,55140.5
Sun Mar 28 19:20:00 UTC 2021,55012.0
Sun Mar 28 19:30:00 UTC 2021,54952.5
Sun Mar 28 19:40:00 UTC 2021,55099.5
Sun Mar 28 19:50:00 UTC 2021,55355.5
Sun Mar 28 20:00:00 UTC 2021,55250.0
Sun Mar 28 20:10:00 UTC 2021,55003.0
Sun Mar 28 20:20:00 UTC 2021,55168.5
Sun Mar 28 20:30:00 UTC 2021,55230.0
Sun Mar 28 20:40:00 UTC 2021,55040.5
Sun Mar 28 20:50:00 UTC 2021,55005.0
Sun Mar 28 21:00:00 UTC 2021,54889.0
Sun Mar 28 21:10:00 UTC 2021,54998.5
Sun Mar 28 21:20:00 UTC 2021,55046.5
Sun Mar 28 21:30:00 UTC 2021,55046.0
Sun Mar 28 21:40:00 UTC 2021,55079.0
Sun Mar 28 21:50:00 UTC 2021,55173.0
Sun Mar 28 22:00:00 UTC 2021,55194.5
Sun Mar 28 22:10:00 UTC 2021,55207.5
Sun Mar 28 22:20:00 UTC 2021,55291.0
Sun Mar 28 22:30:00 UTC 2021,55563.5
Sun Mar 28 22:40:00 UTC 2021,55435.0
Sun Mar 28 22:50:00 UTC 2021,55530.0
Sun Mar 28 23:00:00 UTC 2021,55667.5
Sun Mar 28 23:10:00 UTC 2021,55558.5
Sun Mar 28 23:20:00 UTC 2021,55609.5
Sun Mar 28 23:30:00 UTC 2021,55746.5
Sun Mar 28 23:40:00 UTC 2021,55694.5
Sun Mar 28 23:50:00 UTC 2021,55728.5
Mon Mar 29 00:00:00 UTC 2021,55790.0
Mon Mar 29 00:10:00 UTC 2021,55725.5
Mon Mar 29 00:20:00 UTC 2021,55769.0
Mon Mar 29 00:30:00 UTC 2021,55872.5
Mon Mar 29 00:40:00 UTC 2021,55858.5
Mon Mar 29 00:50:00 UTC 2021,55499.5
Mon Mar 29 01:00:00 UTC 2021,55400.0
Mon Mar 29 01:10:00 UTC 2021,55255.5
Mon Mar 29 01:20:00 UTC 2021,55157.0
Mon Mar 29 01:30:00 UTC 2021,55190.0
Mon Mar 29 01:40:00 UTC 2021,55075.5
Mon Mar 29 01:50:00 UTC 2021,55207.5
Mon Mar 29 02:00:00 UTC 2021,55271.5
Mon Mar 29 02:10:00 UTC 2021,55239.5
Mon Mar 29 02:20:00 UTC 2021,55383.5
Mon Mar 29 02:30:00 UTC 2021,55529.5
Mon Mar 29 02:40:00 UTC 2021,55440.0
Mon Mar 29 02:50:00 UTC 2021,55453.5
Mon Mar 29 03:00:00 UTC 2021,55400.0
Mon Mar 29 03:10:00 UTC 2021,55457.5
Mon Mar 29 03:20:00 UTC 2021,55440.0
Mon Mar 29 03:30:00 UTC 2021,55537.0
Mon Mar 29 03:40:00 UTC 2021,55533.5
Mon Mar 29 03:50:00 UTC 2021,55470.5
Mon Mar 29 04:00:00 UTC 2021,55390.5
Mon Mar 29 04:10:00 UTC 2021,55315.0
Mon Mar 29 04:20:00 UTC 2021,55281.5
Mon Mar 29 04:30:00 UTC 2021,55226.0
Mon Mar 29 04:40:00 UTC 2021,55420.5
Mon Mar 29 04:50:00 UTC 2021,55310.5
Mon Mar 29 05:00:00 UTC 2021,55374.5
Mon Mar 29 05:10:00 UTC 2021,55163.5
Mon Mar 29 05:20:00 UTC 2021,55176.0
Mon Mar 29 05:30:00 UTC 2021,55107.0
Mon Mar 29 05:40:00 UTC 2021,55009.5
Mon Mar 29 05:50:00 UTC 2021,55154.0
Mon Mar 29 06:00:00 UTC 2021,55103.5
Mon Mar 29 06:10:00 UTC 2021,55153.5
Mon Mar 29 06:20:00 UTC 2021,55255.0
Mon Mar 29 06:30:00 UTC 2021,55299.5
